          distance              timeN                 Tn          C(3P-J=0)          C(3P-J=1)          C(3P-J=2)          C(1D-J=2)          C(1S-J=0)        N(4S-J=3/2)        N(2D-J=5/2)        N(2D-J=3/2)        N(2P-J=1/2)        N(2P-J=3/2)          O(3P-J=2)          O(3P-J=1)          O(3P-J=0)          O(1D-J=2)          O(1S-J=0)          S(3P-J=2)          S(3P-J=1)          S(3P-J=0)          S(1D-J=2)          S(1S-J=0)         Si(3P-J=0)         Si(3P-J=1)         Si(3P-J=2)         Si(1D-J=2)         Si(1S-J=0)       C+(2P-J=1/2)       C+(2P-J=3/2)       C+(4P-J=1/2)       C+(4P-J=3/2)       C+(4P-J=5/2)         N+(3P-J=0)         N+(3P-J=1)         N+(3P-J=2)         N+(1D-J=2)         N+(1S-J=0)       O+(4S-J=3/2)       O+(2D-J=5/2)       O+(2D-J=3/2)       O+(2P-J=3/2)       O+(2P-J=1/2)       S+(4S-J=3/2)       S+(2D-J=3/2)       S+(2D-J=5/2)       S+(2P-J=1/2)       S+(2P-J=3/2)      Si+(2P-J=1/2)      Si+(2P-J=3/2)      Si+(4P-J=1/2)      Si+(4P-J=3/2)      Si+(4P-J=5/2) 
  1.503213219E+015   1.361358994E+001   6.433929401E+001   2.165175544E-001   4.449708508E-001   3.385115948E-001   3.398164115E-011   2.852985843E-020   1.000000000E+000   4.288994472E-014   1.018601832E-014   2.382857494E-023   4.491241827E-023   9.997739525E-001   1.487588268E-004   7.728871870E-005   4.128396757E-016   0.000000000E+000   9.999999236E-001   5.564447974E-008   2.078026386E-008   1.151920518E-013   2.825665127E-022   9.737107198E-001   2.590350977E-002   3.857702404E-004   2.215136779E-010   9.681070899E-018   5.087058864E-001   4.912941136E-001   3.728025099E-031   1.145062847E-029   0.000000000E+000   9.924287397E-001   6.847776434E-003   7.234838450E-004   1.757261340E-013   1.794638739E-024   1.000000000E+000   4.146188736E-030   6.314626491E-031   1.192981891E-037   7.492706968E-038   1.000000000E+000   4.526760941E-012   2.219622687E-011   1.401409683E-019   1.655902702E-019   9.829826633E-001   1.701733666E-002   5.222952095E-042   6.408336928E-041   0.000000000E+000 
  1.503835958E+015   1.361923751E+001   6.442794532E+001   2.163560526E-001   4.449023151E-001   3.387416323E-001   3.452845547E-011   3.018203577E-020   1.000000000E+000   4.417560300E-014   1.049148757E-014   2.489513315E-023   4.692270856E-023   9.997725514E-001   1.495890477E-004   7.785955509E-005   4.232715276E-016   0.000000000E+000   9.999999230E-001   5.617586577E-008   2.083850544E-008   1.169515014E-013   2.924398429E-022   9.736398379E-001   2.597169040E-002   3.884714878E-004   2.237928420E-010   9.911667027E-018   5.086553298E-001   4.913446702E-001   3.970761450E-031   1.219677210E-029   0.000000000E+000   9.924294416E-001   6.847087030E-003   7.234713907E-004   1.796885740E-013   3.135511791E-024   1.000000000E+000   4.419579003E-030   6.731309396E-031   1.312487766E-037   8.243320474E-038   1.000000000E+000   4.624361262E-012   2.267585528E-011   1.452537746E-019   1.716432607E-019   9.829687397E-001   1.703126030E-002   5.729819184E-042   7.031883430E-041   0.000000000E+000 
  1.504458697E+015   1.362488509E+001   6.451700686E+001   2.161943048E-001   4.448335275E-001   3.389721677E-001   3.508238999E-011   3.099853795E-020   1.000000000E+000   4.549569781E-014   1.080514290E-014   2.600592321E-023   4.901636999E-023   9.997711386E-001   1.504256253E-004   7.843574541E-005   4.339340746E-016   0.000000000E+000   9.999999224E-001   5.671488194E-008   2.089744315E-008   1.187325248E-013   3.026349289E-022   9.735685951E-001   2.604020795E-002   3.911967702E-004   2.260887153E-010   1.014692652E-017   5.086049788E-001   4.913950212E-001   4.228467233E-031   1.298896726E-029   0.000000000E+000   9.924301359E-001   6.846404567E-003   7.234594852E-004   1.837275969E-013   0.000000000E+000   1.000000000E+000   4.709783537E-030   7.173639801E-031   1.443386406E-037   9.065495470E-038   1.000000000E+000   4.723750226E-012   2.316429625E-011   1.505362391E-019   1.778975329E-019   9.829548622E-001   1.704513778E-002   6.283417036E-042   7.713076588E-041   0.000000000E+000 
  1.505081436E+015   1.363053271E+001   6.460648045E+001   2.160323125E-001   4.447644876E-001   3.392031998E-001   3.564351191E-011   3.118796787E-020   1.000000000E+000   4.685103153E-014   1.112717516E-014   2.716262544E-023   5.119656974E-023   9.997697140E-001   1.512686101E-004   7.901734266E-005   4.448324456E-016   6.801921143E-025   9.999999218E-001   5.726164947E-008   2.095709220E-008   1.205353088E-013   3.131481821E-022   9.734969895E-001   2.610906400E-002   3.939463105E-004   2.284013555E-010   1.038712300E-017   5.085548327E-001   4.914451673E-001   4.502012040E-031   1.382989139E-029   1.960724066E-023   9.924308228E-001   6.845729040E-003   7.234481288E-004   1.878444081E-013   3.787183664E-024   1.000000000E+000   5.017757908E-030   7.643076528E-031   1.586706541E-037   9.965694099E-038   1.000000000E+000   4.824954022E-012   2.366167923E-011   1.559933887E-019   1.843590650E-019   9.829410308E-001   1.705896921E-002   6.887817733E-042   8.456954263E-041   0.000000000E+000 
  1.506025110E+015   1.363909092E+001   6.474285453E+001   2.157863730E-001   4.446593863E-001   3.395542407E-001   3.650766553E-011   3.347650798E-020   1.000000000E+000   4.897383748E-014   1.163156977E-014   2.900684194E-023   5.467262705E-023   9.997675325E-001   1.525583606E-004   7.990909638E-005   4.618050339E-016   2.841295781E-024   9.999999208E-001   5.810524773E-008   2.104887248E-008   1.233090630E-013   3.297181556E-022   9.733877859E-001   2.621405433E-002   3.981595884E-004   2.319379156E-010   1.076041715E-017   5.084792320E-001   4.915207680E-001   4.948778548E-031   1.520340995E-029   0.000000000E+000   9.924318494E-001   6.844718587E-003   7.234319673E-004   1.942338096E-013   2.229521377E-024   1.000000000E+000   5.520575905E-030   8.409552104E-031   1.830081203E-037   1.149434751E-037   1.000000000E+000   4.981831882E-012   2.443272670E-011   1.646073964E-019   1.945593405E-019   9.829201588E-001   1.707984121E-002   7.910464886E-042   9.715964642E-041   0.000000000E+000 
  1.506968784E+015   1.364764919E+001   6.488018537E+001   2.155398801E-001   4.445537044E-001   3.399064155E-001   3.738870801E-011   3.502397651E-020   1.000000000E+000   5.118234509E-014   1.215633787E-014   3.096678718E-023   5.836681799E-023   9.997653233E-001   1.538631205E-004   8.081357776E-005   4.793424622E-016   0.000000000E+000   9.999999199E-001   5.896736652E-008   2.114237749E-008   1.261338541E-013   3.470598244E-022   9.732777388E-001   2.631983107E-002   4.024298775E-004   2.355132842E-010   1.114544357E-017   5.084040973E-001   4.915959027E-001   5.437441009E-031   1.670583706E-029   0.000000000E+000   9.924328589E-001   6.843724056E-003   7.234170704E-004   2.008088644E-013   1.509961180E-024   1.000000000E+000   6.070247032E-030   9.247506274E-031   2.108871771E-037   1.324546285E-037   1.000000000E+000   5.143030062E-012   2.522506373E-011   1.736528698E-019   2.052716280E-019   9.828993920E-001   1.710060796E-002   9.076905451E-042   1.115250229E-040   0.000000000E+000 
  1.507912458E+015   1.365620752E+001   6.501847938E+001   2.152928388E-001   4.444474414E-001   3.402597198E-001   3.828686818E-011   3.632962465E-020   1.000000000E+000   5.347953182E-014   1.270218769E-014   3.304907482E-023   6.229160863E-023   9.997630860E-001   1.551830707E-004   8.173097813E-005   4.974611774E-016   0.000000000E+000   9.999999189E-001   5.984845427E-008   2.123766453E-008   1.290103148E-013   3.652489984E-022   9.731668420E-001   2.642639974E-002   4.067579795E-004   2.391276251E-010   1.154224957E-017   5.083294259E-001   4.916705741E-001   5.971685890E-031   1.834852529E-029   1.960723952E-023   9.924338511E-001   6.842745461E-003   7.234034415E-004   2.075738659E-013   2.999913137E-024   1.000000000E+000   6.670791076E-030   1.016307692E-030   2.427943094E-037   1.524959999E-037   1.000000000E+000   5.308641578E-012   2.603915024E-011   1.831489544E-019   2.165187022E-019   9.828787303E-001   1.712126975E-002   1.040618249E-041   1.279014747E-040   0.000000000E+000 
  1.508856133E+015   1.366476590E+001   6.515774300E+001   2.150452542E-001   4.443405965E-001   3.406141493E-001   3.920237229E-011   3.812577356E-020   1.000000000E+000   5.586844823E-014   1.326984487E-014   3.526064561E-023   6.646008161E-023   9.997608201E-001   1.565183946E-004   8.266149163E-005   5.161775570E-016   1.450923123E-024   9.999999179E-001   6.074897052E-008   2.133479275E-008   1.319390667E-013   3.842908180E-022   9.730550891E-001   2.653376591E-002   4.111447065E-004   2.427810846E-010   1.195134554E-017   5.082552152E-001   4.917447848E-001   6.555498639E-031   2.014374879E-029   0.000000000E+000   9.924348261E-001   6.841782827E-003   7.233910850E-004   2.145331422E-013   3.832159701E-024   1.000000000E+000   7.326541000E-030   1.116288059E-030   2.792786772E-037   1.754125613E-037   1.000000000E+000   5.478759970E-012   2.687544883E-011   1.931154766E-019   2.283241500E-019   9.828581731E-001   1.714182689E-002   1.191969766E-041   1.465541014E-040   0.000000000E+000 
  1.509799807E+015   1.367332435E+001   6.529798273E+001   2.147971313E-001   4.442331689E-001   3.409696997E-001   4.013544204E-011   4.066204958E-020   1.000000000E+000   5.835221652E-014   1.386005211E-014   3.760877820E-023   7.088595648E-023   9.997585254E-001   1.578692773E-004   8.360531523E-005   5.355064596E-016   2.498227340E-025   9.999999169E-001   6.166938619E-008   2.143382320E-008   1.349207183E-013   4.042361643E-022   9.729424737E-001   2.664193519E-002   4.155908815E-004   2.464737881E-010   1.237280278E-017   5.081814626E-001   4.918185374E-001   7.193184877E-031   2.210476868E-029   0.000000000E+000   9.924357838E-001   6.840836195E-003   7.233800066E-004   2.216910501E-013   4.386711601E-025   1.000000000E+000   8.042164632E-030   1.225404568E-030   3.209596236E-037   2.015933754E-037   1.000000000E+000   5.653479132E-012   2.773442389E-011   2.035729495E-019   2.407123785E-019   9.828377203E-001   1.716227967E-002   1.364148177E-041   1.677806727E-040   0.000000000E+000 
  1.510743481E+015   1.368188285E+001   6.543920510E+001   2.145484754E-001   4.441251581E-001   3.413263665E-001   4.108629201E-011   4.271343777E-020   1.000000000E+000   6.093402829E-014   1.447356863E-014   4.010109918E-023   7.558360864E-023   9.997562014E-001   1.592359061E-004   8.456264880E-005   5.554647903E-016   0.000000000E+000   9.999999159E-001   6.261018390E-008   2.153481888E-008   1.379558619E-013   4.251233949E-022   9.728289892E-001   2.675091318E-002   4.200973384E-004   2.502058381E-010   1.280715599E-017   5.081081656E-001   4.918918344E-001   7.889392549E-031   2.424590145E-029   0.000000000E+000   9.924367242E-001   6.839905623E-003   7.233702131E-004   2.290519693E-013   0.000000000E+000   1.000000000E+000   8.822687606E-030   1.344424751E-030   3.685350087E-037   2.314768309E-037   1.000000000E+000   5.832893093E-012   2.861654054E-011   2.145425763E-019   2.537086189E-019   9.828173716E-001   1.718262839E-002   1.559849370E-041   1.919153548E-040   3.137159064E-025 
  1.510860463E+015   1.368294381E+001   6.545678052E+001   2.145176139E-001   4.441117278E-001   3.413706582E-001   4.120541314E-011   4.282552256E-020   1.000000000E+000   6.126107300E-014   1.455128516E-014   4.042049478E-023   7.618562185E-023   9.997559113E-001   1.594064266E-004   8.468227585E-005   5.579836446E-016   0.000000000E+000   9.999999157E-001   6.272825413E-008   2.154747892E-008   1.383358687E-013   4.277541779E-022   9.728148603E-001   2.676447926E-002   4.206602227E-004   2.506712270E-010   1.286189040E-017   5.080991109E-001   4.919008891E-001   7.980018094E-031   2.452462388E-029   0.000000000E+000   9.924368395E-001   6.839791387E-003   7.233690890E-004   2.299788265E-013   3.739261407E-024   1.000000000E+000   8.924228884E-030   1.359909125E-030   3.748810704E-037   2.354629878E-037   1.000000000E+000   5.855465857E-012   2.872752729E-011   2.159391787E-019   2.553633324E-019   9.828148563E-001   1.718514369E-002   1.585893500E-041   1.951278215E-040   0.000000000E+000 
  1.510977446E+015   1.368400477E+001   6.547437115E+001   2.144867443E-001   4.440982886E-001   3.414149671E-001   4.132481083E-011   4.273666393E-020   1.000000000E+000   6.158968065E-014   1.462937328E-014   4.074224400E-023   7.679207134E-023   9.997556207E-001   1.595771924E-004   8.480211402E-005   5.605127236E-016   2.259833761E-024   9.999999156E-001   6.284664611E-008   2.156017027E-008   1.387167073E-013   4.304413337E-022   9.728007178E-001   2.677805787E-002   4.212240479E-004   2.511372218E-010   1.291678447E-017   5.080900632E-001   4.919099368E-001   8.071629467E-031   2.480638065E-029   0.000000000E+000   9.924369546E-001   6.839677399E-003   7.233679847E-004   2.309088771E-013   3.096128428E-025   1.000000000E+000   9.026860807E-030   1.375559945E-030   3.813312597E-037   2.395145539E-037   1.000000000E+000   5.878112390E-012   2.883887769E-011   2.173440296E-019   2.570278393E-019   9.828123426E-001   1.718765739E-002   1.612351217E-041   1.983914389E-040   3.137159064E-025 
  1.511094429E+015   1.368506573E+001   6.549197701E+001   2.144558665E-001   4.440848405E-001   3.414592930E-001   4.144448573E-011   4.260508044E-020   1.000000000E+000   6.191985752E-014   1.470783448E-014   4.106636253E-023   7.740298669E-023   9.997553296E-001   1.597482038E-004   8.492216369E-005   5.630514889E-016   2.337096288E-024   9.999999155E-001   6.296536081E-008   2.157289307E-008   1.390983790E-013   4.331342779E-022   9.727865619E-001   2.679164901E-002   4.217888157E-004   2.516038227E-010   1.297201564E-017   5.080810225E-001   4.919189775E-001   8.164236716E-031   2.509120270E-029   0.000000000E+000   9.924370694E-001   6.839563659E-003   7.233669004E-004   2.318421326E-013   3.320795839E-025   1.000000000E+000   9.130594196E-030   1.391378863E-030   3.878871966E-037   2.436325469E-037   1.000000000E+000   5.900832870E-012   2.895059263E-011   2.187571715E-019   2.587021904E-019   9.828098305E-001   1.719016950E-002   1.639228735E-041   2.017069775E-040   0.000000000E+000 
  1.511275246E+015   1.368670563E+001   6.551922000E+001   2.144081236E-001   4.440640362E-001   3.415278401E-001   4.163001283E-011   4.341100054E-020   1.000000000E+000   6.243330708E-014   1.482984783E-014   4.157204396E-023   7.835612129E-023   9.997548788E-001   1.600130166E-004   8.510813902E-005   5.669949930E-016   0.000000000E+000   9.999999153E-001   6.314949284E-008   2.159262062E-008   1.396899624E-013   4.373105791E-022   9.727646549E-001   2.681268125E-002   4.226636240E-004   2.523262308E-010   1.305765664E-017   5.080670621E-001   4.919329379E-001   8.309360738E-031   2.553754971E-029   0.000000000E+000   9.924372464E-001   6.839388342E-003   7.233652635E-004   2.332909692E-013   6.938392677E-025   1.000000000E+000   9.293125218E-030   1.416164440E-030   3.982324512E-037   2.501307378E-037   1.000000000E+000   5.936097350E-012   2.912398735E-011   2.209578473E-019   2.613096862E-019   9.828059507E-001   1.719404927E-002   1.681613356E-041   2.069357079E-040   0.000000000E+000 
  1.511456064E+015   1.368834554E+001   6.554649946E+001   2.143603614E-001   4.440432105E-001   3.415964281E-001   4.181620473E-011   4.419096969E-020   1.000000000E+000   6.295054413E-014   1.495276167E-014   4.208348231E-023   7.932010699E-023   9.997544270E-001   1.602784184E-004   8.529462205E-005   5.709630693E-016   1.167697564E-024   9.999999151E-001   6.333440173E-008   2.161242408E-008   1.402835423E-013   4.415301780E-022   9.727427155E-001   2.683374350E-002   4.235406941E-004   2.530500875E-010   1.314376804E-017   5.080531182E-001   4.919468818E-001   8.456926187E-031   2.599141154E-029   1.960723760E-023   9.924374227E-001   6.839213619E-003   7.233636743E-004   2.347475109E-013   0.000000000E+000   1.000000000E+000   9.458354694E-030   1.441361846E-030   4.088404665E-037   2.567939858E-037   1.000000000E+000   5.971539585E-012   2.929825837E-011   2.231785923E-019   2.639410112E-019   9.828020748E-001   1.719792525E-002   1.725039694E-041   2.122932923E-040   3.137159064E-025 
  1.511636881E+015   1.368998545E+001   6.557381541E+001   2.143125799E-001   4.440223634E-001   3.416650566E-001   4.200306207E-011   4.446668478E-020   1.000000000E+000   6.347159211E-014   1.507658157E-014   4.260073673E-023   8.029505530E-023   9.997539740E-001   1.605444106E-004   8.548161421E-005   5.749550990E-016   9.087147402E-025   9.999999148E-001   6.352009106E-008   2.163230393E-008   1.408791225E-013   4.457752986E-022   9.727207439E-001   2.685483582E-002   4.244200322E-004   2.537753930E-010   1.323039536E-017   5.080391910E-001   4.919608090E-001   8.606971505E-031   2.645290664E-029   1.960723748E-023   9.924375984E-001   6.839039491E-003   7.233621328E-004   2.362117897E-013   2.161430958E-024   1.000000000E+000   9.626323986E-030   1.466977398E-030   4.197175658E-037   2.636262632E-037   1.000000000E+000   6.007160233E-012   2.947340893E-011   2.254195663E-019   2.665963557E-019   9.827982026E-001   1.720179742E-002   1.769531951E-041   2.177827328E-040   3.137159064E-025 
  1.511817699E+015   1.369162537E+001   6.560116791E+001   2.142647792E-001   4.440014948E-001   3.417337259E-001   4.219058809E-011   4.536247778E-020   1.000000000E+000   6.399647453E-014   1.520131311E-014   4.312386689E-023   8.128107866E-023   9.997535199E-001   1.608109945E-004   8.566911697E-005   5.789717393E-016   3.430503915E-024   9.999999146E-001   6.370656444E-008   2.165226064E-008   1.414767069E-013   4.500599860E-022   9.726987399E-001   2.687595823E-002   4.253016442E-004   2.545021476E-010   1.331751607E-017   5.080252802E-001   4.919747198E-001   8.759535684E-031   2.692215512E-029   1.960723737E-023   9.924377734E-001   6.838865959E-003   7.233606392E-004   2.376838343E-013   1.486816376E-026   1.000000000E+000   9.797075033E-030   1.493017503E-030   4.308702159E-037   2.706316323E-037   1.000000000E+000   6.042959953E-012   2.964944229E-011   2.276809297E-019   2.692759105E-019   9.827943342E-001   1.720566579E-002   1.815114856E-041   2.234070972E-040   0.000000000E+000 
  1.511998517E+015   1.369326528E+001   6.562855701E+001   2.142169594E-001   4.439806048E-001   3.418024358E-001   4.237878150E-011   4.521649450E-020   1.000000000E+000   6.452521499E-014   1.532696193E-014   4.365293294E-023   8.227829046E-023   9.997530647E-001   1.610781715E-004   8.585713178E-005   5.830123066E-016   1.760070022E-024   9.999999144E-001   6.389382548E-008   2.167229470E-008   1.420762993E-013   4.543920462E-022   9.726767034E-001   2.689711078E-002   4.261855362E-004   2.552303515E-010   1.340514496E-017   5.080113860E-001   4.919886140E-001   8.914658272E-031   2.739927883E-029   0.000000000E+000   9.924379478E-001   6.838693022E-003   7.233591934E-004   2.391636775E-013   3.284247948E-025   1.000000000E+000   9.970650360E-030   1.519488656E-030   4.423050294E-037   2.778142473E-037   1.000000000E+000   6.078939399E-012   2.982636170E-011   2.299628440E-019   2.719798679E-019   9.827904696E-001   1.720953036E-002   1.861813677E-041   2.291695201E-040   0.000000000E+000 
